Date,ATL-ORD,ATL-LAX,ATL-DEN,ATL-DFW,ATL-LAS,ATL-PHX,ATL-BOS,ATL-SFO,ATL-LGA,ATL-MCO,ATL-IAH,ATL-EWR,ATL-DTW,ATL-CLT,ATL-MSP,ATL-JFK,ATL-PHL,ATL-DCA,ATL-SAN,ATL-SEA,ATL-SLC,ATL-BWI,ATL-IAD,ATL-FLL,ATL-TPA,ATL-CVG,ATL-MDW,ATL-CLE,ATL-MEM,ORD-ATL,ORD-LAX,ORD-DEN,ORD-DFW,ORD-LAS,ORD-PHX,ORD-BOS,ORD-SFO,ORD-LGA,ORD-MCO,ORD-IAH,ORD-EWR,ORD-DTW,ORD-CLT,ORD-MSP,ORD-JFK,ORD-PHL,ORD-DCA,ORD-SAN,ORD-SEA,ORD-SLC,ORD-BWI,ORD-IAD,ORD-FLL,ORD-TPA,ORD-CVG,ORD-MDW,ORD-CLE,ORD-MEM,LAX-ATL,LAX-ORD,LAX-DEN,LAX-DFW,LAX-LAS,LAX-PHX,LAX-BOS,LAX-SFO,LAX-LGA,LAX-MCO,LAX-IAH,LAX-EWR,LAX-DTW,LAX-CLT,LAX-MSP,LAX-JFK,LAX-PHL,LAX-DCA,LAX-SAN,LAX-SEA,LAX-SLC,LAX-BWI,LAX-IAD,LAX-FLL,LAX-TPA,LAX-CVG,LAX-MDW,LAX-CLE,LAX-MEM,DEN-ATL,DEN-ORD,DEN-LAX,DEN-DFW,DEN-LAS,DEN-PHX,DEN-BOS,DEN-SFO,DEN-LGA,DEN-MCO,DEN-IAH,DEN-EWR,DEN-DTW,DEN-CLT,DEN-MSP,DEN-JFK,DEN-PHL,DEN-DCA,DEN-SAN,DEN-SEA,DEN-SLC,DEN-BWI,DEN-IAD,DEN-FLL,DEN-TPA,DEN-CVG,DEN-MDW,DEN-CLE,DEN-MEM,DFW-ATL,DFW-ORD,DFW-LAX,DFW-DEN,DFW-LAS,DFW-PHX,DFW-BOS,DFW-SFO,DFW-LGA,DFW-MCO,DFW-IAH,DFW-EWR,DFW-DTW,DFW-CLT,DFW-MSP,DFW-JFK,DFW-PHL,DFW-DCA,DFW-SAN,DFW-SEA,DFW-SLC,DFW-BWI,DFW-IAD,DFW-FLL,DFW-TPA,DFW-CVG,DFW-MDW,DFW-CLE,DFW-MEM,LAS-ATL,LAS-ORD,LAS-LAX,LAS-DEN,LAS-DFW,LAS-PHX,LAS-BOS,LAS-SFO,LAS-LGA,LAS-MCO,LAS-IAH,LAS-EWR,LAS-DTW,LAS-CLT,LAS-MSP,LAS-JFK,LAS-PHL,LAS-DCA,LAS-SAN,LAS-SEA,LAS-SLC,LAS-BWI,LAS-IAD,LAS-FLL,LAS-TPA,LAS-CVG,LAS-MDW,LAS-CLE,LAS-MEM,PHX-ATL,PHX-ORD,PHX-LAX,PHX-DEN,PHX-DFW,PHX-LAS,PHX-BOS,PHX-SFO,PHX-LGA,PHX-MCO,PHX-IAH,PHX-EWR,PHX-DTW,PHX-CLT,PHX-MSP,PHX-JFK,PHX-PHL,PHX-DCA,PHX-SAN,PHX-SEA,PHX-SLC,PHX-BWI,PHX-IAD,PHX-FLL,PHX-TPA,PHX-CVG,PHX-MDW,PHX-CLE,PHX-MEM,BOS-ATL,BOS-ORD,BOS-LAX,BOS-DEN,BOS-DFW,BOS-LAS,BOS-PHX,BOS-SFO,BOS-LGA,BOS-MCO,BOS-IAH,BOS-EWR,BOS-DTW,BOS-CLT,BOS-MSP,BOS-JFK,BOS-PHL,BOS-DCA,BOS-SAN,BOS-SEA,BOS-SLC,BOS-BWI,BOS-IAD,BOS-FLL,BOS-TPA,BOS-CVG,BOS-MDW,BOS-CLE,BOS-MEM,SFO-ATL,SFO-ORD,SFO-LAX,SFO-DEN,SFO-DFW,SFO-LAS,SFO-PHX,SFO-BOS,SFO-LGA,SFO-MCO,SFO-IAH,SFO-EWR,SFO-DTW,SFO-CLT,SFO-MSP,SFO-JFK,SFO-PHL,SFO-DCA,SFO-SAN,SFO-SEA,SFO-SLC,SFO-BWI,SFO-IAD,SFO-FLL,SFO-TPA,SFO-CVG,SFO-MDW,SFO-CLE,SFO-MEM,LGA-ATL,LGA-ORD,LGA-LAX,LGA-DEN,LGA-DFW,LGA-LAS,LGA-PHX,LGA-BOS,LGA-SFO,LGA-MCO,LGA-IAH,LGA-EWR,LGA-DTW,LGA-CLT,LGA-MSP,LGA-JFK,LGA-PHL,LGA-DCA,LGA-SAN,LGA-SEA,LGA-SLC,LGA-BWI,LGA-IAD,LGA-FLL,LGA-TPA,LGA-CVG,LGA-MDW,LGA-CLE,LGA-MEM,MCO-ATL,MCO-ORD,MCO-LAX,MCO-DEN,MCO-DFW,MCO-LAS,MCO-PHX,MCO-BOS,MCO-SFO,MCO-LGA,MCO-IAH,MCO-EWR,MCO-DTW,MCO-CLT,MCO-MSP,MCO-JFK,MCO-PHL,MCO-DCA,MCO-SAN,MCO-SEA,MCO-SLC,MCO-BWI,MCO-IAD,MCO-FLL,MCO-TPA,MCO-CVG,MCO-MDW,MCO-CLE,MCO-MEM,IAH-ATL,IAH-ORD,IAH-LAX,IAH-DEN,IAH-DFW,IAH-LAS,IAH-PHX,IAH-BOS,IAH-SFO,IAH-LGA,IAH-MCO,IAH-EWR,IAH-DTW,IAH-CLT,IAH-MSP,IAH-JFK,IAH-PHL,IAH-DCA,IAH-SAN,IAH-SEA,IAH-SLC,IAH-BWI,IAH-IAD,IAH-FLL,IAH-TPA,IAH-CVG,IAH-MDW,IAH-CLE,IAH-MEM,EWR-ATL,EWR-ORD,EWR-LAX,EWR-DEN,EWR-DFW,EWR-LAS,EWR-PHX,EWR-BOS,EWR-SFO,EWR-LGA,EWR-MCO,EWR-IAH,EWR-DTW,EWR-CLT,EWR-MSP,EWR-JFK,EWR-PHL,EWR-DCA,EWR-SAN,EWR-SEA,EWR-SLC,EWR-BWI,EWR-IAD,EWR-FLL,EWR-TPA,EWR-CVG,EWR-MDW,EWR-CLE,EWR-MEM,DTW-ATL,DTW-ORD,DTW-LAX,DTW-DEN,DTW-DFW,DTW-LAS,DTW-PHX,DTW-BOS,DTW-SFO,DTW-LGA,DTW-MCO,DTW-IAH,DTW-EWR,DTW-CLT,DTW-MSP,DTW-JFK,DTW-PHL,DTW-DCA,DTW-SAN,DTW-SEA,DTW-SLC,DTW-BWI,DTW-IAD,DTW-FLL,DTW-TPA,DTW-CVG,DTW-MDW,DTW-CLE,DTW-MEM,CLT-ATL,CLT-ORD,CLT-LAX,CLT-DEN,CLT-DFW,CLT-LAS,CLT-PHX,CLT-BOS,CLT-SFO,CLT-LGA,CLT-MCO,CLT-IAH,CLT-EWR,CLT-DTW,CLT-MSP,CLT-JFK,CLT-PHL,CLT-DCA,CLT-SAN,CLT-SEA,CLT-SLC,CLT-BWI,CLT-IAD,CLT-FLL,CLT-TPA,CLT-CVG,CLT-MDW,CLT-CLE,CLT-MEM,MSP-ATL,MSP-ORD,MSP-LAX,MSP-DEN,MSP-DFW,MSP-LAS,MSP-PHX,MSP-BOS,MSP-SFO,MSP-LGA,MSP-MCO,MSP-IAH,MSP-EWR,MSP-DTW,MSP-CLT,MSP-JFK,MSP-PHL,MSP-DCA,MSP-SAN,MSP-SEA,MSP-SLC,MSP-BWI,MSP-IAD,MSP-FLL,MSP-TPA,MSP-CVG,MSP-MDW,MSP-CLE,MSP-MEM,JFK-ATL,JFK-ORD,JFK-LAX,JFK-DEN,JFK-DFW,JFK-LAS,JFK-PHX,JFK-BOS,JFK-SFO,JFK-LGA,JFK-MCO,JFK-IAH,JFK-EWR,JFK-DTW,JFK-CLT,JFK-MSP,JFK-PHL,JFK-DCA,JFK-SAN,JFK-SEA,JFK-SLC,JFK-BWI,JFK-IAD,JFK-FLL,JFK-TPA,JFK-CVG,JFK-MDW,JFK-CLE,JFK-MEM,PHL-ATL,PHL-ORD,PHL-LAX,PHL-DEN,PHL-DFW,PHL-LAS,PHL-PHX,PHL-BOS,PHL-SFO,PHL-LGA,PHL-MCO,PHL-IAH,PHL-EWR,PHL-DTW,PHL-CLT,PHL-MSP,PHL-JFK,PHL-DCA,PHL-SAN,PHL-SEA,PHL-SLC,PHL-BWI,PHL-IAD,PHL-FLL,PHL-TPA,PHL-CVG,PHL-MDW,PHL-CLE,PHL-MEM,DCA-ATL,DCA-ORD,DCA-LAX,DCA-DEN,DCA-DFW,DCA-LAS,DCA-PHX,DCA-BOS,DCA-SFO,DCA-LGA,DCA-MCO,DCA-IAH,DCA-EWR,DCA-DTW,DCA-CLT,DCA-MSP,DCA-JFK,DCA-PHL,DCA-SAN,DCA-SEA,DCA-SLC,DCA-BWI,DCA-IAD,DCA-FLL,DCA-TPA,DCA-CVG,DCA-MDW,DCA-CLE,DCA-MEM,SAN-ATL,SAN-ORD,SAN-LAX,SAN-DEN,SAN-DFW,SAN-LAS,SAN-PHX,SAN-BOS,SAN-SFO,SAN-LGA,SAN-MCO,SAN-IAH,SAN-EWR,SAN-DTW,SAN-CLT,SAN-MSP,SAN-JFK,SAN-PHL,SAN-DCA,SAN-SEA,SAN-SLC,SAN-BWI,SAN-IAD,SAN-FLL,SAN-TPA,SAN-CVG,SAN-MDW,SAN-CLE,SAN-MEM,SEA-ATL,SEA-ORD,SEA-LAX,SEA-DEN,SEA-DFW,SEA-LAS,SEA-PHX,SEA-BOS,SEA-SFO,SEA-LGA,SEA-MCO,SEA-IAH,SEA-EWR,SEA-DTW,SEA-CLT,SEA-MSP,SEA-JFK,SEA-PHL,SEA-DCA,SEA-SAN,SEA-SLC,SEA-BWI,SEA-IAD,SEA-FLL,SEA-TPA,SEA-CVG,SEA-MDW,SEA-CLE,SEA-MEM,SLC-ATL,SLC-ORD,SLC-LAX,SLC-DEN,SLC-DFW,SLC-LAS,SLC-PHX,SLC-BOS,SLC-SFO,SLC-LGA,SLC-MCO,SLC-IAH,SLC-EWR,SLC-DTW,SLC-CLT,SLC-MSP,SLC-JFK,SLC-PHL,SLC-DCA,SLC-SAN,SLC-SEA,SLC-BWI,SLC-IAD,SLC-FLL,SLC-TPA,SLC-CVG,SLC-MDW,SLC-CLE,SLC-MEM,BWI-ATL,BWI-ORD,BWI-LAX,BWI-DEN,BWI-DFW,BWI-LAS,BWI-PHX,BWI-BOS,BWI-SFO,BWI-LGA,BWI-MCO,BWI-IAH,BWI-EWR,BWI-DTW,BWI-CLT,BWI-MSP,BWI-JFK,BWI-PHL,BWI-DCA,BWI-SAN,BWI-SEA,BWI-SLC,BWI-IAD,BWI-FLL,BWI-TPA,BWI-CVG,BWI-MDW,BWI-CLE,BWI-MEM,IAD-ATL,IAD-ORD,IAD-LAX,IAD-DEN,IAD-DFW,IAD-LAS,IAD-PHX,IAD-BOS,IAD-SFO,IAD-LGA,IAD-MCO,IAD-IAH,IAD-EWR,IAD-DTW,IAD-CLT,IAD-MSP,IAD-JFK,IAD-PHL,IAD-DCA,IAD-SAN,IAD-SEA,IAD-SLC,IAD-BWI,IAD-FLL,IAD-TPA,IAD-CVG,IAD-MDW,IAD-CLE,IAD-MEM,FLL-ATL,FLL-ORD,FLL-LAX,FLL-DEN,FLL-DFW,FLL-LAS,FLL-PHX,FLL-BOS,FLL-SFO,FLL-LGA,FLL-MCO,FLL-IAH,FLL-EWR,FLL-DTW,FLL-CLT,FLL-MSP,FLL-JFK,FLL-PHL,FLL-DCA,FLL-SAN,FLL-SEA,FLL-SLC,FLL-BWI,FLL-IAD,FLL-TPA,FLL-CVG,FLL-MDW,FLL-CLE,FLL-MEM,TPA-ATL,TPA-ORD,TPA-LAX,TPA-DEN,TPA-DFW,TPA-LAS,TPA-PHX,TPA-BOS,TPA-SFO,TPA-LGA,TPA-MCO,TPA-IAH,TPA-EWR,TPA-DTW,TPA-CLT,TPA-MSP,TPA-JFK,TPA-PHL,TPA-DCA,TPA-SAN,TPA-SEA,TPA-SLC,TPA-BWI,TPA-IAD,TPA-FLL,TPA-CVG,TPA-MDW,TPA-CLE,TPA-MEM,CVG-ATL,CVG-ORD,CVG-LAX,CVG-DEN,CVG-DFW,CVG-LAS,CVG-PHX,CVG-BOS,CVG-SFO,CVG-LGA,CVG-MCO,CVG-IAH,CVG-EWR,CVG-DTW,CVG-CLT,CVG-MSP,CVG-JFK,CVG-PHL,CVG-DCA,CVG-SAN,CVG-SEA,CVG-SLC,CVG-BWI,CVG-IAD,CVG-FLL,CVG-TPA,CVG-MDW,CVG-CLE,CVG-MEM,MDW-ATL,MDW-ORD,MDW-LAX,MDW-DEN,MDW-DFW,MDW-LAS,MDW-PHX,MDW-BOS,MDW-SFO,MDW-LGA,MDW-MCO,MDW-IAH,MDW-EWR,MDW-DTW,MDW-CLT,MDW-MSP,MDW-JFK,MDW-PHL,MDW-DCA,MDW-SAN,MDW-SEA,MDW-SLC,MDW-BWI,MDW-IAD,MDW-FLL,MDW-TPA,MDW-CVG,MDW-CLE,MDW-MEM,CLE-ATL,CLE-ORD,CLE-LAX,CLE-DEN,CLE-DFW,CLE-LAS,CLE-PHX,CLE-BOS,CLE-SFO,CLE-LGA,CLE-MCO,CLE-IAH,CLE-EWR,CLE-DTW,CLE-CLT,CLE-MSP,CLE-JFK,CLE-PHL,CLE-DCA,CLE-SAN,CLE-SEA,CLE-SLC,CLE-BWI,CLE-IAD,CLE-FLL,CLE-TPA,CLE-CVG,CLE-MDW,CLE-MEM,MEM-ATL,MEM-ORD,MEM-LAX,MEM-DEN,MEM-DFW,MEM-LAS,MEM-PHX,MEM-BOS,MEM-SFO,MEM-LGA,MEM-MCO,MEM-IAH,MEM-EWR,MEM-DTW,MEM-CLT,MEM-MSP,MEM-JFK,MEM-PHL,MEM-DCA,MEM-SAN,MEM-SEA,MEM-SLC,MEM-BWI,MEM-IAD,MEM-FLL,MEM-TPA,MEM-CVG,MEM-MDW,MEM-CLE
2008-01-01 00:00:00,17,15,16,25,12,13,14,8,27,27,10,21,13,17,16,4,17,20,7,5,9,14,13,20,19,7,9,5,12,14,17,16,22,12,17,16,14,23,11,17,16,16,16,20,11,14,14,8,13,7,10,6,5,7,13,0,9,11,15,17,23,18,36,27,8,37,0,5,12,10,6,4,8,23,6,1,35,16,13,2,9,3,2,5,7,4,2,17,16,25,21,19,22,7,14,8,11,14,8,9,6,14,3,7,4,12,18,21,7,6,4,5,6,9,3,7,25,23,18,21,15,14,8,10,13,11,14,11,8,9,8,3,10,11,10,11,8,5,5,6,8,9,0,4,7,12,12,34,19,16,30,5,19,0,4,7,5,6,5,9,13,7,1,16,14,15,5,5,3,3,3,11,4,2,11,17,32,22,14,24,3,9,0,3,12,8,10,6,12,7,8,3,20,15,22,6,2,2,3,2,6,3,3,14,16,7,7,8,5,3,8,17,11,5,5,8,9,4,17,11,10,2,2,2,10,11,10,7,5,0,3,2,7,13,37,14,9,18,8,8,0,1,6,9,3,4,6,18,7,0,15,15,11,1,7,0,0,3,3,2,0,26,23,0,9,13,0,0,17,0,8,10,0,13,15,9,0,0,15,0,0,0,0,3,10,5,11,0,9,5,25,12,5,10,10,4,3,11,1,9,8,16,10,10,7,16,20,5,0,2,2,13,12,4,0,4,10,7,7,10,15,13,16,14,7,13,5,7,10,8,11,9,8,9,3,5,9,8,7,7,4,5,6,6,6,0,5,9,21,20,9,7,11,5,8,5,8,0,16,11,13,15,9,0,0,6,4,6,3,3,4,16,10,7,2,5,4,13,16,5,10,8,6,9,8,3,13,11,9,13,9,16,5,7,8,2,3,1,10,7,6,7,9,10,4,8,18,15,4,6,9,5,6,10,4,16,10,8,15,9,5,7,9,7,2,1,1,12,7,9,9,2,2,3,6,16,18,8,15,8,9,12,4,6,9,7,9,9,17,5,3,5,6,4,9,7,3,5,2,5,5,5,4,7,5,11,23,3,3,13,6,18,18,0,17,3,0,5,7,3,2,8,4,5,5,4,5,16,10,3,0,2,0,18,16,6,6,10,8,8,10,5,0,19,6,0,7,8,5,2,2,2,2,2,2,2,12,11,5,5,2,3,18,14,1,3,11,1,3,9,0,15,5,9,6,8,8,6,8,1,0,2,1,0,0,4,3,4,0,1,3,7,7,35,12,10,15,21,2,15,0,0,8,4,2,2,4,4,2,0,7,6,2,4,0,0,2,5,1,0,5,12,16,18,10,14,15,2,15,0,2,8,6,3,1,9,5,2,2,7,9,0,3,0,0,4,3,1,1,9,8,14,20,8,15,21,2,10,0,2,8,3,1,1,7,5,2,1,6,9,2,2,1,1,5,2,1,0,13,9,1,7,5,5,6,10,1,0,14,4,3,11,12,3,3,1,0,2,0,2,0,7,8,4,7,6,2,13,6,12,5,5,4,2,10,9,4,11,5,4,7,8,5,5,2,0,3,2,2,0,5,4,2,5,4,0,20,5,3,4,6,3,2,10,0,10,5,6,16,6,8,2,17,12,4,0,0,1,8,5,5,3,5,3,3,19,5,2,6,8,3,3,7,0,5,0,6,10,7,9,5,10,12,4,0,0,1,9,5,6,4,6,4,3,8,15,4,6,9,3,2,5,3,11,3,7,7,9,2,6,3,5,4,2,3,4,3,2,3,4,0,2,3,9,0,7,10,0,11,6,0,3,0,11,0,2,9,2,7,0,6,0,4,3,2,6,5,5,7,0,7,0,7,7,4,3,4,4,2,3,2,8,7,7,5,5,3,4,2,2,2,1,1,1,7,5,2,4,3,6,2,12,10,3,8,7,2,3,2,0,5,7,9,4,7,6,8,0,3,3,0,1,0,2,0,3,3,2,0,2
2008-01-02 00:00:00,21,16,16,25,14,14,15,10,31,27,14,22,14,19,17,5,18,20,7,5,8,16,14,22,20,9,9,6,14,20,18,16,23,12,16,18,14,30,11,18,20,18,18,26,13,20,16,9,12,7,11,8,5,7,14,0,12,12,16,20,25,18,39,30,8,38,0,4,13,9,6,4,8,22,6,1,32,17,14,2,11,3,2,4,7,4,2,18,16,26,23,21,23,7,16,9,10,14,8,9,6,14,3,7,4,12,19,23,8,7,4,5,6,11,3,8,26,23,18,22,16,15,8,10,15,11,15,11,7,10,8,2,10,11,9,11,9,6,5,6,8,8,0,4,6,13,12,36,21,15,33,5,19,0,4,7,5,6,5,9,13,8,1,17,16,17,5,5,3,3,3,12,4,2,15,17,32,22,15,31,3,9,0,3,13,8,10,6,12,7,8,3,22,15,22,6,2,2,3,2,8,3,3,16,18,7,7,8,5,3,8,22,11,6,9,8,10,4,19,12,17,2,2,2,14,11,10,7,5,0,4,2,9,15,38,15,10,19,9,6,0,1,8,8,3,4,6,20,7,0,17,14,12,1,8,0,0,3,3,2,0,32,30,0,9,15,0,0,21,0,8,11,0,13,17,9,0,0,20,0,0,0,0,4,10,5,11,0,9,5,28,11,4,10,11,4,3,11,1,8,8,16,11,10,7,17,20,5,0,2,2,14,12,6,0,4,11,7,7,13,16,13,17,15,7,13,6,7,11,8,11,9,9,9,4,6,9,8,8,8,5,6,6,6,7,0,6,9,22,21,9,8,11,5,8,9,8,0,16,11,13,15,9,0,0,8,4,6,3,3,4,16,10,7,1,6,4,14,18,5,9,7,6,10,8,3,13,11,9,13,8,15,6,8,8,2,3,1,11,7,6,7,10,13,5,8,18,17,4,6,10,5,6,10,4,18,10,9,14,8,5,7,9,9,2,1,1,12,9,9,9,1,2,4,4,17,24,8,15,8,9,12,4,6,9,7,9,9,16,5,3,5,6,4,9,8,3,3,2,5,5,6,6,7,6,13,23,3,2,13,7,19,19,0,17,4,0,6,7,3,2,9,4,5,5,4,5,17,10,4,0,4,0,19,20,6,7,10,8,8,12,6,0,20,6,0,8,10,5,2,2,2,2,2,2,2,12,12,6,8,1,3,20,16,1,4,11,1,3,18,0,20,5,9,8,8,8,5,9,1,0,2,1,0,0,4,4,4,0,3,3,7,8,33,12,9,17,22,2,18,0,0,8,4,2,2,4,4,2,0,7,6,2,4,0,0,2,5,1,0,5,13,17,19,11,16,15,2,14,0,2,8,6,3,1,9,5,2,2,7,8,0,3,0,0,3,3,1,1,9,7,15,24,10,17,22,2,10,0,2,8,3,1,1,8,5,2,1,6,8,2,2,1,1,4,2,1,0,16,11,2,8,6,5,6,14,1,0,14,5,3,11,11,3,4,2,0,2,0,2,0,8,10,4,8,8,2,14,8,12,7,5,5,2,10,8,4,12,6,4,7,8,5,5,2,1,4,3,2,0,5,5,0,6,5,0,22,5,3,4,6,3,2,10,0,10,6,6,16,6,8,2,17,12,3,0,0,1,8,5,9,3,5,3,3,20,6,2,5,8,3,3,7,0,5,0,6,10,7,9,5,10,12,4,0,0,1,10,6,9,4,7,4,3,8,12,4,6,8,3,2,5,3,11,4,7,7,9,1,6,4,6,4,2,3,4,4,1,3,4,0,2,4,9,0,7,11,0,12,8,0,3,0,11,0,1,12,2,7,0,7,0,5,3,2,8,6,5,7,0,9,0,7,12,4,3,4,4,3,4,2,9,7,6,6,5,4,6,4,1,3,1,1,1,8,5,3,4,2,9,2,14,12,3,7,6,2,3,2,0,5,7,9,4,7,4,8,0,3,3,0,1,0,2,0,3,3,4,0,2
2008-01-03 00:00:00,22,15,15,27,13,15,15,9,30,26,14,21,15,19,16,5,18,17,7,5,9,16,14,22,20,8,9,8,13,21,19,16,23,13,17,18,15,27,11,18,20,19,18,24,11,20,16,8,13,8,11,7,5,7,19,0,12,12,15,20,24,17,36,30,8,32,0,5,13,7,6,4,8,23,6,1,33,17,15,1,10,3,2,4,7,4,2,16,16,24,23,20,23,7,14,9,11,15,7,9,6,14,3,7,4,12,19,25,7,7,4,5,6,11,3,8,27,23,17,23,15,15,7,11,14,11,15,10,8,10,8,3,10,10,10,11,9,4,5,7,8,8,0,4,8,12,13,34,20,15,33,5,20,0,4,7,5,6,5,9,13,8,1,17,16,15,5,5,3,3,3,12,4,2,14,16,31,23,15,30,3,8,0,3,12,8,10,6,12,7,8,3,23,15,23,6,2,2,3,2,8,3,3,15,18,6,6,7,5,3,7,30,11,6,8,8,10,4,18,11,20,2,2,2,14,10,10,7,6,0,4,2,8,16,34,15,11,19,8,7,0,1,8,8,3,4,6,19,7,0,16,15,11,1,7,0,0,2,3,2,0,30,27,0,9,15,0,0,31,0,8,11,0,13,17,9,0,0,27,0,0,0,0,4,10,6,10,0,10,5,25,11,4,10,11,4,3,11,1,8,8,15,11,10,7,17,20,5,0,2,2,14,13,6,0,4,11,7,7,14,16,12,17,15,7,12,6,8,11,8,11,9,9,9,4,5,9,8,8,9,5,6,6,6,8,0,6,9,21,21,8,7,10,5,8,8,7,0,15,12,13,15,10,0,0,8,4,6,3,4,6,16,9,7,1,6,4,15,19,5,9,7,6,10,8,3,13,11,9,14,9,16,6,8,8,2,3,1,11,6,6,7,8,12,5,8,19,17,4,6,10,5,6,10,4,18,10,9,15,9,5,7,8,9,2,1,1,12,9,9,9,1,2,4,5,15,23,8,15,8,9,12,4,6,9,7,9,10,17,5,3,5,5,4,9,7,3,5,2,5,5,6,5,7,6,11,22,3,3,13,7,17,18,0,17,4,0,6,7,3,2,8,4,4,5,4,5,17,10,4,0,3,0,18,21,6,7,10,8,8,11,6,0,20,5,0,8,8,5,2,2,2,2,2,2,2,12,12,5,8,2,3,18,15,1,4,10,1,3,20,0,27,5,9,8,8,9,6,8,1,0,2,1,0,0,4,4,5,0,3,3,7,8,33,12,10,17,22,2,17,0,0,8,4,2,2,4,4,2,0,7,7,2,4,0,0,2,5,1,0,5,13,17,19,11,16,15,2,15,0,2,8,6,3,1,9,4,2,2,7,9,0,3,0,0,2,3,1,1,8,8,15,25,9,15,22,2,10,0,2,9,3,1,1,7,5,2,1,7,9,2,1,1,1,5,2,1,0,15,11,2,6,5,5,6,14,1,0,14,5,4,11,12,3,4,2,0,2,0,2,0,8,10,2,8,8,2,14,7,11,8,5,5,2,9,8,4,13,6,6,5,8,5,5,2,0,4,3,1,0,5,6,4,6,5,0,22,5,3,4,7,3,2,10,0,10,6,6,16,6,8,2,17,12,4,0,0,1,8,5,9,3,5,3,3,20,6,2,6,8,3,3,7,0,6,0,6,9,6,9,5,10,12,4,0,0,1,10,5,9,3,7,4,3,9,19,4,5,8,3,2,6,2,12,4,7,8,9,1,6,4,5,5,2,2,5,2,4,3,3,0,3,5,9,0,7,11,0,12,8,0,3,0,11,0,1,11,2,7,0,8,0,5,3,2,8,6,5,7,0,9,0,9,12,4,3,4,4,3,4,2,10,7,6,6,4,4,6,3,2,3,1,1,1,8,5,3,4,2,9,2,13,12,3,8,8,2,3,2,0,5,7,9,4,7,6,8,0,3,3,0,1,0,2,0,3,3,5,0,2
2008-01-04 00:00:00,22,15,15,27,13,15,15,7,29,28,15,20,14,20,13,5,19,20,7,5,9,15,15,22,20,8,9,8,15,21,19,15,23,13,17,19,10,27,11,18,21,18,18,25,12,20,14,9,13,8,11,7,4,7,18,0,12,12,14,19,25,17,37,28,7,31,0,4,12,10,6,4,8,22,6,1,30,17,14,2,11,3,2,3,7,4,2,16,15,26,23,21,23,6,14,9,11,15,7,9,6,14,3,7,4,12,18,25,8,8,4,6,5,11,3,8,27,23,18,22,15,16,6,9,15,11,15,10,7,10,7,3,10,10,10,10,9,6,5,6,8,8,0,4,7,12,14,35,21,15,33,5,15,0,4,7,5,5,5,9,13,8,1,17,16,13,5,5,3,3,2,12,4,2,15,16,31,23,15,31,3,6,0,3,12,8,10,6,12,7,8,2,23,15,19,6,2,2,3,2,8,3,3,15,17,6,7,6,5,3,5,31,11,6,9,8,10,4,19,12,21,2,2,2,14,12,10,7,6,0,3,2,6,15,25,11,9,15,4,3,0,1,7,7,3,4,6,15,6,0,14,9,8,1,5,0,0,2,3,2,0,28,27,0,9,15,0,0,30,0,8,11,0,13,17,9,0,0,28,0,0,0,0,4,10,6,12,0,8,5,27,12,5,10,11,4,3,11,1,8,8,16,11,10,7,17,20,5,1,2,2,14,13,6,0,3,11,7,7,13,16,12,17,15,7,12,6,6,11,8,11,9,9,9,4,5,8,8,8,9,5,6,6,6,7,0,6,8,20,22,10,7,10,5,8,9,3,0,16,11,14,15,10,0,0,7,4,6,3,4,6,16,9,8,1,6,4,14,19,5,9,8,5,10,8,3,13,11,9,14,9,16,6,8,7,2,3,1,11,7,6,7,11,12,5,8,20,17,4,6,10,5,5,11,2,19,10,9,15,9,5,7,9,10,2,1,1,12,9,9,9,2,2,4,6,15,24,8,15,7,9,12,4,6,9,7,9,10,17,5,3,5,6,4,9,8,3,5,2,5,6,5,6,7,6,12,21,3,3,13,7,18,15,0,17,4,0,6,7,3,1,9,4,4,5,4,5,17,10,4,0,4,0,19,21,6,7,10,8,8,13,3,0,20,5,0,8,9,5,1,2,2,2,2,2,2,11,11,5,8,1,3,19,16,1,4,10,1,3,21,0,27,5,8,7,8,8,6,9,1,0,2,1,0,0,4,4,5,0,3,3,7,8,28,12,10,17,23,2,14,0,1,8,4,2,2,4,4,2,0,7,6,2,4,0,0,2,5,1,0,5,13,17,17,10,16,15,2,8,0,2,8,6,3,1,9,4,2,2,7,9,0,2,0,0,2,3,1,1,9,8,15,26,9,13,20,2,7,0,2,9,3,1,1,7,5,2,1,6,9,2,1,1,1,5,2,1,0,15,11,2,8,5,5,6,14,1,0,14,5,4,11,12,3,4,2,0,2,0,2,0,8,10,4,8,8,2,14,8,12,8,5,5,2,11,4,4,13,6,6,7,8,5,5,2,0,4,3,1,0,5,6,3,6,5,0,22,5,3,4,6,3,2,10,0,10,6,6,16,6,8,2,17,11,4,0,0,1,8,5,9,3,5,3,3,20,6,2,7,8,3,3,7,0,6,0,6,9,7,9,5,10,11,4,0,0,1,10,6,9,3,7,4,3,8,18,4,5,8,3,2,6,1,11,3,8,8,11,2,6,4,5,5,2,2,5,4,3,3,3,0,3,5,8,0,7,11,0,12,8,0,3,0,11,0,1,11,2,7,0,8,0,5,3,2,8,6,5,7,0,9,0,9,12,4,3,4,4,3,3,1,8,7,6,6,5,4,5,4,2,3,1,1,1,8,5,3,4,2,9,2,15,12,3,8,7,2,3,2,0,5,7,8,4,7,6,8,0,3,3,0,1,0,2,0,3,3,5,0,2
